date,region,cases,caserate,death,deathrate,population
2020-09-18,AV,8323,2073.9,140,34.9,401316
2020-09-18,E,42624,3303.5,851,66.0,1290265
2020-09-18,MLA,33110,2683.3,1033,83.7,1233942
2020-09-18,S,41467,4043.0,720,70.2,1025647
2020-09-18,SB,17225,1728.3,432,43.3,996669
2020-09-18,SFV,49776,2241.5,1409,63.4,2220682
2020-09-18,SGV,39432,2258.9,1126,64.5,1745644
2020-09-18,W,7787,1061.8,227,31.0,733375
2020-09-19,AV,8370,2085.6,142,35.4,401316
2020-09-19,E,42849,3320.9,853,66.1,1290265
2020-09-19,MLA,33258,2695.3,1031,83.6,1233942
2020-09-19,S,41637,4059.6,720,70.2,1025647
2020-09-19,SB,17286,1734.4,434,43.5,996669
2020-09-19,SFV,50088,2255.5,1408,63.4,2220682
2020-09-19,SGV,39625,2269.9,1123,64.3,1745644
2020-09-19,W,7832,1067.9,227,31.0,733375
2020-09-20,AV,8415,2096.9,143,35.6,401316
2020-09-20,E,42996,3332.3,854,66.2,1290265
2020-09-20,MLA,33372,2704.5,1035,83.9,1233942
2020-09-20,S,41771,4072.6,722,70.4,1025647
2020-09-20,SB,17348,1740.6,437,43.8,996669
2020-09-20,SFV,50320,2266.0,1413,63.6,2220682
2020-09-20,SGV,39752,2277.2,1129,64.7,1745644
2020-09-20,W,7850,1070.4,227,31.0,733375
2020-09-21,AV,8440,2103.1,142,35.4,401316
2020-09-21,E,43118,3341.8,856,66.3,1290265
2020-09-21,MLA,33436,2709.7,1036,84.0,1233942
2020-09-21,S,41849,4080.3,722,70.4,1025647
2020-09-21,SB,17380,1743.8,439,44.0,996669
2020-09-21,SFV,50509,2274.5,1416,63.8,2220682
2020-09-21,SGV,39849,2282.8,1135,65.0,1745644
2020-09-21,W,7866,1072.6,227,31.0,733375
