date,region,caserate
2022-03-13,"Boyle Heights Community of Schools","11.724978895037989"
2022-03-13,"Canoga Park/Chatsworth Community of Schools","11.028246095311617"
2022-03-13,"Carson Community of Schools","14.47845876806414"
2022-03-13,"Cleveland Community of Schools","7.2341887761561141"
2022-03-13,"Downtown Community of Schools","12.269436832849371"
2022-03-13,"Eagle Rock/Highland Park Community of Schools","17.440745068629333"
2022-03-13,"East Los Angeles Community of Schools","8.16637630662021"
2022-03-13,"Fairfax Community of Schools","19.29053691994427"
2022-03-13,"Fremont Community of Schools","11.030303921640721"
2022-03-13,"Gardena Community of Schools","7.825950853028643"
2022-03-13,"Glassell Park/Los Feliz Community of Schools","12.722770823750478"
2022-03-13,"H.E.E.T. (C/D) Community of Schools","13.267878466233251"
2022-03-13,"H.E.E.T. (W) Community of Schools","5.9581736211793208"
2022-03-13,"Hamilton Community of Schools","8.2481029363246456"
2022-03-13,"Harbor City/Lomita Community of Schools","13.888012120446941"
2022-03-13,"Historic Central Avenue Community of Schools","17.311354324953356"
2022-03-13,"Hollywood Community of Schools","4.700485090061294"
2022-03-13,"Huntington Park/Vernon Community of Schools","10.884946119516709"
2022-03-13,"Kennedy/NAHS/VAAS Community of Schools","14.15478254715312"
2022-03-13,"Kreatwn/PcoUnion Community of Schools",19.53125
2022-03-13,"LA Mid-City Community of Schools","12.704058946833513"
2022-03-13,"Lincoln Heights/El Sereno Community of Schools","6.4714447500404466"
2022-03-13,"MacArthur Park Community of Schools","18.229878771306172"
2022-03-13,"Manual Arts/Vermont Square Community of Schools","9.7874172963238468"
2022-03-13,"Monroe Community of Schools","14.508461847012537"
2022-03-13,"North Hollywood/Valley Village Community of Schools","16.956816640289397"
2022-03-13,"Panorama City Community of Schools","15.665721976159618"
2022-03-13,"Reseda Community of Schools","8.05484454150035"
2022-03-13,"Rivera Community of Schools","9.87526777168381"
2022-03-13,"San Fernando Valley/Sylmar Community of Schools","13.003901170351105"
2022-03-13,"San Pedro Community of Schools","10.313354074634306"
2022-03-13,"South Gate Community of Schools","11.617384498740432"
2022-03-13,"South Mid-City Community of Schools","10.13273887931908"
2022-03-13,"Sun Valley Community of Schools","11.234440300184245"
2022-03-13,"Sunland/Tujunga Community of Schools","2.4996875390576179"
2022-03-13,"Taft Community of Schools","24.203422648708678"
2022-03-13,"Van Nuys/Valley Glen Community of Schools","17.069165435528586"
2022-03-13,"Venice Community of Schools","18.309801847255564"
2022-03-13,"West LA Community of Schools","29.813664596273291"
2022-03-13,"Westchester Community of Schools","5.0408307289041234"
2022-03-13,"Wilmington Community of Schools","10.172595028991896"
2022-03-13,"District Wide","12.781155994544138"
2022-03-14,"Achievement Network Community of Schools","16.058130432164436"
2022-03-14,"Bell/Cudahy/Maywood Community of Schools","8.7621743672699086"
2022-03-14,"Boyle Heights Community of Schools","17.19381335334068"
2022-03-14,"Canoga Park/Chatsworth Community of Schools","9.654839488293506"
2022-03-14,"Carson Community of Schools","11.737725048305252"
2022-03-14,"Cleveland Community of Schools","13.570976205555054"
2022-03-14,"Downtown Community of Schools","8.2101806239737272"
2022-03-14,"Eagle Rock/Highland Park Community of Schools","16.562641654172044"
2022-03-14,"East Los Angeles Community of Schools","6.8137528788105914"
2022-03-14,"Fairfax Community of Schools","19.24721984602224"
2022-03-14,"Fremont Community of Schools","13.966685778973522"
2022-03-14,"Gardena Community of Schools","6.6932910912295585"
2022-03-14,"Glassell Park/Los Feliz Community of Schools","12.69667640078524"
2022-03-14,"H.E.E.T. (C/D) Community of Schools","13.299640909695439"
2022-03-14,"H.E.E.T. (W) Community of Schools","5.9797883154936313"
2022-03-14,"Hamilton Community of Schools","7.0750545368787217"
2022-03-14,"Harbor City/Lomita Community of Schools","15.174698719002517"
2022-03-14,"Historic Central Avenue Community of Schools","14.403825656094257"
2022-03-14,"Hollywood Community of Schools","2.8217765905414049"
2022-03-14,"Huntington Park/Vernon Community of Schools","15.562627905348096"
2022-03-14,"Kennedy/NAHS/VAAS Community of Schools","12.041109765340021"
2022-03-14,"Kreatwn/PcoUnion Community of Schools","16.709523500088189"
2022-03-14,"LA Mid-City Community of Schools","7.6075517630501208"
2022-03-14,"Lincoln Heights/El Sereno Community of Schools","7.5591503515004916"
2022-03-14,"MacArthur Park Community of Schools","14.302617378980354"
2022-03-14,"Manual Arts/Vermont Square Community of Schools","10.758051423485805"
2022-03-14,"Monroe Community of Schools","15.372921452911887"
2022-03-14,"North Hollywood/Valley Village Community of Schools","16.163052877427489"
2022-03-14,"Panorama City Community of Schools","12.821243375690923"
2022-03-14,"Reseda Community of Schools","7.1647993408384609"
2022-03-14,"Rivera Community of Schools","7.5995926618333263"
2022-03-14,"San Fernando Valley/Sylmar Community of Schools","11.147650632629174"
2022-03-14,"San Pedro Community of Schools","12.023566189731875"
2022-03-14,"South Gate Community of Schools","9.791861738912246"
2022-03-14,"South Mid-City Community of Schools","8.6940141712430989"
2022-03-14,"Sun Valley Community of Schools","9.731922953114589"
2022-03-14,"Sunland/Tujunga Community of Schools","4.9880287310454907"
2022-03-14,"Taft Community of Schools","26.346896050813907"
2022-03-14,"Van Nuys/Valley Glen Community of Schools","18.817109456773572"
2022-03-14,"Venice Community of Schools","18.334606569900689"
2022-03-14,"West LA Community of Schools","32.76995491648627"
2022-03-14,"Westchester Community of Schools","10.028581457152885"
2022-03-14,"Wilmington Community of Schools","6.7817300193279308"
2022-03-14,"District Wide","12.56668962353238"
2022-03-15,"Achievement Network Community of Schools","12.038523274478331"
2022-03-15,"Bell/Cudahy/Maywood Community of Schools","7.4096028452874929"
2022-03-15,"Boyle Heights Community of Schools","17.1947540368593"
2022-03-15,"Canoga Park/Chatsworth Community of Schools","9.649249770830318"
2022-03-15,"Carson Community of Schools","9.026737195573288"
2022-03-15,"Cleveland Community of Schools","15.386286293534139"
2022-03-15,"Downtown Community of Schools","6.5655032047862516"
2022-03-15,"Eagle Rock/Highland Park Community of Schools","14.817397367732939"
2022-03-15,"East Los Angeles Community of Schools","8.1768934618922682"
2022-03-15,"Fairfax Community of Schools","22.45004864177206"
2022-03-15,"Fremont Community of Schools","7.3471067093778473"
2022-03-15,"Gardena Community of Schools","7.803355442840421"
2022-03-15,"Glassell Park/Los Feliz Community of Schools","11.715203405219123"
2022-03-15,"H.E.E.T. (C/D) Community of Schools",7.5947444368497
2022-03-15,"H.E.E.T. (W) Community of Schools","1.9929846938775511"
2022-03-15,"Hamilton Community of Schools","8.25218682950982"
2022-03-15,"Harbor City/Lomita Community of Schools","16.43489254108723"
2022-03-15,"Historic Central Avenue Community of Schools","19.205100874792347"
2022-03-15,"Hollywood Community of Schools","3.7611305958571144"
2022-03-15,"Huntington Park/Vernon Community of Schools","17.110502737680438"
2022-03-15,"Kennedy/NAHS/VAAS Community of Schools","9.91768322919766"
2022-03-15,"Kreatwn/PcoUnion Community of Schools","17.62981108265598"
2022-03-15,"LA Mid-City Community of Schools","8.87154009936125"
2022-03-15,"Lincoln Heights/El Sereno Community of Schools","6.4792717298575644"
2022-03-15,"MacArthur Park Community of Schools","14.303919273881045"
2022-03-15,"Manual Arts/Vermont Square Community of Schools","7.8235017994054141"
2022-03-15,"Monroe Community of Schools","15.375679092493252"
2022-03-15,"North Hollywood/Valley Village Community of Schools","15.349690178621922"
2022-03-15,"Panorama City Community of Schools","8.55175952452217"
2022-03-15,"Reseda Community of Schools","9.8485119793718443"
2022-03-15,"Rivera Community of Schools","8.3586626139817621"
2022-03-15,"San Fernando Valley/Sylmar Community of Schools","8.04759222231164"
2022-03-15,"San Pedro Community of Schools","8.5877452874747728"
2022-03-15,"South Gate Community of Schools","11.013485401013241"
2022-03-15,"South Mid-City Community of Schools","8.6896072297532161"
2022-03-15,"Sun Valley Community of Schools","11.228553462885888"
2022-03-15,"Sunland/Tujunga Community of Schools","7.4794315632011967"
2022-03-15,"Taft Community of Schools",14.953643704516
2022-03-15,"Van Nuys/Valley Glen Community of Schools","15.28386846467663"
2022-03-15,"Venice Community of Schools","18.326766242096586"
2022-03-15,"West LA Community of Schools","35.756498246938349"
2022-03-15,"Westchester Community of Schools","10.030341783896287"
2022-03-15,"Wilmington Community of Schools","4.5186507308917561"
2022-03-15,"District Wide","11.729268784969756"
2022-03-16,"Achievement Network Community of Schools","2.0041686708353375"
2022-03-16,"Bell/Cudahy/Maywood Community of Schools","7.4103016666442105"
2022-03-16,"Boyle Heights Community of Schools","16.414072331345405"
2022-03-16,"Canoga Park/Chatsworth Community of Schools","8.9591531532773274"
2022-03-16,"Carson Community of Schools","9.0255965919347272"
2022-03-16,"Cleveland Community of Schools","15.384336935078098"
2022-03-16,"Downtown Community of Schools","8.2040511604630364"
2022-03-16,"Eagle Rock/Highland Park Community of Schools","13.066998858815433"
2022-03-16,"East Los Angeles Community of Schools","8.1729950621488161"
2022-03-16,"Fairfax Community of Schools","23.510301786782936"
2022-03-16,"Fremont Community of Schools","5.8770808539398489"
2022-03-16,"Gardena Community of Schools","10.026626263076393"
2022-03-16,"Glassell Park/Los Feliz Community of Schools","9.7586681369726644"
2022-03-16,"H.E.E.T. (C/D) Community of Schools","7.5856706681079444"
2022-03-16,"H.E.E.T. (W) Community of Schools","5.9697928481881686"
2022-03-16,"Hamilton Community of Schools","10.605578534309046"
2022-03-16,"Harbor City/Lomita Community of Schools","12.642225031605562"
2022-03-16,"Historic Central Avenue Community of Schools","17.276461780627326"
2022-03-16,"Hollywood Community of Schools","2.8202910540367765"
2022-03-16,"Huntington Park/Vernon Community of Schools","16.324753768297327"
2022-03-16,"Kennedy/NAHS/VAAS Community of Schools","8.50087133931228"
2022-03-16,"Kreatwn/PcoUnion Community of Schools","11.128834810995288"
2022-03-16,"LA Mid-City Community of Schools","12.666886226027918"
2022-03-16,"Lincoln Heights/El Sereno Community of Schools","5.3973531380211144"
2022-03-16,"MacArthur Park Community of Schools","6.5023733662786913"
2022-03-16,"Manual Arts/Vermont Square Community of Schools","10.755106231117455"
2022-03-16,"Monroe Community of Schools","10.246164092317938"
2022-03-16,"North Hollywood/Valley Village Community of Schools","12.11475092072107"
2022-03-16,"Panorama City Community of Schools","12.821243375690923"
2022-03-16,"Reseda Community of Schools","9.845426799251749"
2022-03-16,"Rivera Community of Schools","7.59635982437216"
2022-03-16,"San Fernando Valley/Sylmar Community of Schools","5.5692380044801419"
2022-03-16,"San Pedro Community of Schools","11.16272679655501"
2022-03-16,"South Gate Community of Schools","12.238254335401598"
2022-03-16,"South Mid-City Community of Schools","10.134792743488395"
2022-03-16,"Sun Valley Community of Schools","8.230391093220403"
2022-03-16,"Sunland/Tujunga Community of Schools","4.9854176533639105"
2022-03-16,"Taft Community of Schools","14.9514079242462"
2022-03-16,"Van Nuys/Valley Glen Community of Schools","12.335526315789474"
2022-03-16,"Venice Community of Schools","20.361622414073956"
2022-03-16,"West LA Community of Schools","38.722745144763493"
2022-03-16,"Westchester Community of Schools","5.0142907285764426"
2022-03-16,"Wilmington Community of Schools","7.907638779060572"
2022-03-16,"District Wide","11.040956814452869"
2022-03-17,"Achievement Network Community of Schools","4.008899757461565"
2022-03-17,"Bell/Cudahy/Maywood Community of Schools","7.4082055979095385"
2022-03-17,"Boyle Heights Community of Schools","8.6006708523264823"
2022-03-17,"Canoga Park/Chatsworth Community of Schools","8.2683920044649319"
2022-03-17,"Carson Community of Schools","7.2218460844053265"
2022-03-17,"Cleveland Community of Schools","18.098073460080176"
2022-03-17,"Downtown Community of Schools","6.56098021044344"
2022-03-17,"Eagle Rock/Highland Park Community of Schools","10.459339318399723"
2022-03-17,"East Los Angeles Community of Schools","7.4936984808229443"
2022-03-17,"Fairfax Community of Schools","26.7082603307551"
2022-03-17,"Fremont Community of Schools","5.8752680591051964"
2022-03-17,"Gardena Community of Schools","8.9111668059036475"
2022-03-17,"Glassell Park/Los Feliz Community of Schools","10.729404420514621"
2022-03-17,"H.E.E.T. (C/D) Community of Schools","3.7928353340539722"
2022-03-17,"H.E.E.T. (W) Community of Schools","7.9519701005924217"
2022-03-17,"Hamilton Community of Schools","9.4287364314589777"
2022-03-17,"Harbor City/Lomita Community of Schools","11.373976342129209"
2022-03-17,"Historic Central Avenue Community of Schools","12.469067121947477"
2022-03-17,"Hollywood Community of Schools","4.7026513548338551"
2022-03-17,"Huntington Park/Vernon Community of Schools","17.095611090389159"
2022-03-17,"Kennedy/NAHS/VAAS Community of Schools","6.37565350448421"
2022-03-17,"Kreatwn/PcoUnion Community of Schools","12.053890161243961"
2022-03-17,"LA Mid-City Community of Schools","12.668009475671088"
2022-03-17,"Lincoln Heights/El Sereno Community of Schools","7.555723460521345"
2022-03-17,"MacArthur Park Community of Schools","5.2004784440168494"
2022-03-17,"Manual Arts/Vermont Square Community of Schools","7.8149421694279457"
2022-03-17,"Monroe Community of Schools","11.097357975158991"
2022-03-17,"North Hollywood/Valley Village Community of Schools","8.0746745906139985"
2022-03-17,"Panorama City Community of Schools","12.821243375690923"
2022-03-17,"Reseda Community of Schools","9.845426799251749"
2022-03-17,"Rivera Community of Schools","7.5959559130718812"
2022-03-17,"San Fernando Valley/Sylmar Community of Schools","4.3303165461395228"
2022-03-17,"San Pedro Community of Schools","10.304055504512318"
2022-03-17,"South Gate Community of Schools","9.1782976093594169"
2022-03-17,"South Mid-City Community of Schools","8.68344501208446"
2022-03-17,"Sun Valley Community of Schools","8.2286671803349822"
2022-03-17,"Sunland/Tujunga Community of Schools","4.9828093078877869"
2022-03-17,"Taft Community of Schools","14.955880153547037"
2022-03-17,"Van Nuys/Valley Glen Community of Schools","12.918151764795686"
2022-03-17,"Venice Community of Schools","26.466336855392008"
2022-03-17,"West LA Community of Schools","24.817097987829694"
2022-03-17,"Westchester Community of Schools","5.0134108740881862"
2022-03-17,"Wilmington Community of Schools","6.7763685440972177"
2022-03-17,"District Wide","10.183680651755562"
2022-03-18,"Achievement Network Community of Schools","4.0072129833700663"
2022-03-18,"Bell/Cudahy/Maywood Community of Schools","7.4082055979095385"
2022-03-18,"Boyle Heights Community of Schools","11.732682560540642"
2022-03-18,"Canoga Park/Chatsworth Community of Schools","11.028778218163017"
2022-03-18,"Carson Community of Schools","8.1230369327412539"
2022-03-18,"Cleveland Community of Schools","18.093489057962493"
2022-03-18,"Downtown Community of Schools","6.5606035755289493"
2022-03-18,"Eagle Rock/Highland Park Community of Schools","11.335792328284546"
2022-03-18,"East Los Angeles Community of Schools","9.5374344301382923"
2022-03-18,"Fairfax Community of Schools","33.11576630951491"
2022-03-18,"Fremont Community of Schools","5.8773830951768726"
2022-03-18,"Gardena Community of Schools","7.7972709551656925"
2022-03-18,"Glassell Park/Los Feliz Community of Schools","6.8282690337999323"
2022-03-18,"H.E.E.T. (C/D) Community of Schools","5.6869881710646046"
2022-03-18,"H.E.E.T. (W) Community of Schools","9.9385795782066833"
2022-03-18,"Hamilton Community of Schools","10.611705890675848"
2022-03-18,"Harbor City/Lomita Community of Schools","11.371964317303076"
2022-03-18,"Historic Central Avenue Community of Schools",13.430029546065
2022-03-18,"Hollywood Community of Schools","4.7017227112013842"
2022-03-18,"Huntington Park/Vernon Community of Schools","18.651786685732937"
2022-03-18,"Kennedy/NAHS/VAAS Community of Schools",7.0840594494269
2022-03-18,"Kreatwn/PcoUnion Community of Schools","12.981955082435416"
2022-03-18,"LA Mid-City Community of Schools","13.937282229965158"
2022-03-18,"Lincoln Heights/El Sereno Community of Schools","6.4792717298575644"
2022-03-18,"MacArthur Park Community of Schools",5.2000052000052
2022-03-18,"Manual Arts/Vermont Square Community of Schools","8.7936138821851149"
2022-03-18,"Monroe Community of Schools","10.244327203810888"
2022-03-18,"North Hollywood/Valley Village Community of Schools","8.07193710346609"
2022-03-18,"Panorama City Community of Schools","9.966115208291809"
2022-03-18,"Reseda Community of Schools","9.84974659288311"
2022-03-18,"Rivera Community of Schools",9.114177863181
2022-03-18,"San Fernando Valley/Sylmar Community of Schools","4.9510771687265214"
2022-03-18,"San Pedro Community of Schools","11.165411273629875"
2022-03-18,"South Gate Community of Schools","10.403853097594263"
2022-03-18,"South Mid-City Community of Schools","10.128633647320976"
2022-03-18,"Sun Valley Community of Schools","8.9781382334016673"
2022-03-18,"Sunland/Tujunga Community of Schools","4.9862877088007975"
2022-03-18,"Taft Community of Schools","14.958863126402393"
2022-03-18,"Van Nuys/Valley Glen Community of Schools","14.683339108780048"
2022-03-18,"Venice Community of Schools","24.426983674632577"
2022-03-18,"West LA Community of Schools","31.765885424422009"
2022-03-18,"Westchester Community of Schools","7.5201163111322789"
2022-03-18,"Wilmington Community of Schools","7.9038887132469169"
2022-03-18,"District Wide","10.976206237994106"
2022-03-19,"Achievement Network Community of Schools","4.0055276281268153"
2022-03-19,"Bell/Cudahy/Maywood Community of Schools","7.4075071718137622"
2022-03-19,"Boyle Heights Community of Schools","11.738466956215518"
2022-03-19,"Canoga Park/Chatsworth Community of Schools","11.029310392367718"
2022-03-19,"Carson Community of Schools","8.1225237583819929"
2022-03-19,"Cleveland Community of Schools","18.092343320306846"
2022-03-19,"Downtown Community of Schools","6.5613568886045632"
2022-03-19,"Eagle Rock/Highland Park Community of Schools","11.341330425299891"
2022-03-19,"East Los Angeles Community of Schools","8.8595690160426361"
2022-03-19,"Fairfax Community of Schools","33.118242810136323"
2022-03-19,"Fremont Community of Schools","5.8767786437864089"
2022-03-19,"Gardena Community of Schools","7.796055196070788"
2022-03-19,"Glassell Park/Los Feliz Community of Schools","6.8273366559705062"
2022-03-19,"H.E.E.T. (C/D) Community of Schools","5.6839712012125805"
2022-03-19,"H.E.E.T. (W) Community of Schools","9.9330512346782687"
2022-03-19,"Hamilton Community of Schools","11.791757561464536"
2022-03-19,"Harbor City/Lomita Community of Schools","10.107518730495647"
2022-03-19,"Historic Central Avenue Community of Schools","13.423719712732398"
2022-03-19,"Hollywood Community of Schools","4.70203221832476"
2022-03-19,"Huntington Park/Vernon Community of Schools","19.427887566929069"
2022-03-19,"Kennedy/NAHS/VAAS Community of Schools","7.0844107541355248"
2022-03-19,"Kreatwn/PcoUnion Community of Schools","12.98111248133965"
2022-03-19,"LA Mid-City Community of Schools","13.938518462201273"
2022-03-19,"Lincoln Heights/El Sereno Community of Schools","5.4012304002851854"
2022-03-19,"MacArthur Park Community of Schools","5.19905897032637"
2022-03-19,"Manual Arts/Vermont Square Community of Schools","8.7948169212277563"
2022-03-19,"Monroe Community of Schools","10.241879043408497"
2022-03-19,"North Hollywood/Valley Village Community of Schools","8.0696572816552479"
2022-03-19,"Panorama City Community of Schools","9.9631363953372531"
2022-03-19,"Reseda Community of Schools","9.8503640157247627"
2022-03-19,"Rivera Community of Schools","9.11272440083837"
2022-03-19,"San Fernando Valley/Sylmar Community of Schools","4.9502193565952393"
2022-03-19,"San Pedro Community of Schools","11.166082594654023"
2022-03-19,"South Gate Community of Schools","9.7914422794477627"
2022-03-19,"South Mid-City Community of Schools","10.127607859023698"
2022-03-19,"Sun Valley Community of Schools","8.9781382334016673"
2022-03-19,"Sunland/Tujunga Community of Schools","4.9854176533639105"
2022-03-19,"Taft Community of Schools","14.960355059093402"
2022-03-19,"Van Nuys/Valley Glen Community of Schools","14.094267156833959"
2022-03-19,"Venice Community of Schools","24.426983674632577"
2022-03-19,"West LA Community of Schools","31.765885424422009"
2022-03-19,"Westchester Community of Schools","7.521436092864664"
2022-03-19,"Wilmington Community of Schools","7.9038887132469169"
2022-03-19,"District Wide","10.890474985178043"
2022-03-20,"Achievement Network Community of Schools","2.0027638140634076"
2022-03-20,"Bell/Cudahy/Maywood Community of Schools","5.3872779431372821"
2022-03-20,"Boyle Heights Community of Schools","5.4779512462339079"
2022-03-20,"Canoga Park/Chatsworth Community of Schools","7.5826508947528053"
2022-03-20,"Carson Community of Schools","5.4150158389213283"
2022-03-20,"Cleveland Community of Schools","9.9507888261687647"
2022-03-20,"Downtown Community of Schools","5.7411872775289927"
2022-03-20,"Eagle Rock/Highland Park Community of Schools","8.7241003271537618"
2022-03-20,"East Los Angeles Community of Schools","7.4965583981899213"
2022-03-20,"Fairfax Community of Schools","29.913251570445709"
2022-03-20,"Fremont Community of Schools","2.2037919914199029"
2022-03-20,"Gardena Community of Schools","7.796055196070788"
2022-03-20,"Glassell Park/Los Feliz Community of Schools","2.9260014239873593"
2022-03-20,"H.E.E.T. (C/D) Community of Schools","5.6839712012125805"
2022-03-20,"H.E.E.T. (W) Community of Schools","7.9464409877426148"
2022-03-20,"Hamilton Community of Schools","9.4334060491716283"
2022-03-20,"Harbor City/Lomita Community of Schools","7.5806390478717356"
2022-03-20,"Historic Central Avenue Community of Schools","9.5883712233802836"
2022-03-20,"Hollywood Community of Schools","3.7616257746598079"
2022-03-20,"Huntington Park/Vernon Community of Schools","9.3253860321259534"
2022-03-20,"Kennedy/NAHS/VAAS Community of Schools","6.3759696787219724"
2022-03-20,"Kreatwn/PcoUnion Community of Schools","10.199445521052583"
2022-03-20,"LA Mid-City Community of Schools","12.671380420182974"
2022-03-20,"Lincoln Heights/El Sereno Community of Schools","4.8611073602566668"
2022-03-20,"MacArthur Park Community of Schools","2.5995294851631852"
2022-03-20,"Manual Arts/Vermont Square Community of Schools","6.8404131609549221"
2022-03-20,"Monroe Community of Schools","6.8279193622723318"
2022-03-20,"North Hollywood/Valley Village Community of Schools","8.0696572816552479"
2022-03-20,"Panorama City Community of Schools","8.5398311960033588"
2022-03-20,"Reseda Community of Schools","6.268413464552121"
2022-03-20,"Rivera Community of Schools","5.31575590048905"
2022-03-20,"San Fernando Valley/Sylmar Community of Schools","3.0938870978720243"
2022-03-20,"San Pedro Community of Schools","5.1535765821480108"
2022-03-20,"South Gate Community of Schools","5.5076862821893666"
2022-03-20,"South Mid-City Community of Schools","8.6808067363060282"
2022-03-20,"Sun Valley Community of Schools","8.22996004728486"
2022-03-20,"Sunland/Tujunga Community of Schools","4.9854176533639105"
2022-03-20,"Taft Community of Schools","9.2611721794387734"
2022-03-20,"Van Nuys/Valley Glen Community of Schools","9.98343923609072"
2022-03-20,"Venice Community of Schools","16.284655783088386"
2022-03-20,"West LA Community of Schools","27.795149746369258"
2022-03-20,"Westchester Community of Schools","2.5071453642882213"
2022-03-20,"Wilmington Community of Schools","7.9038887132469169"
2022-03-20,"District Wide","7.8522678183896693"
2022-03-21,"Achievement Network Community of Schools","4.0049661580359643"
2022-03-21,"Bell/Cudahy/Maywood Community of Schools","4.0417921306307223"
2022-03-21,"Boyle Heights Community of Schools","7.0504183248206056"
2022-03-21,"Canoga Park/Chatsworth Community of Schools","11.721470286072826"
2022-03-21,"Carson Community of Schools","9.03244454079052"
2022-03-21,"Cleveland Community of Schools","11.75630092513045"
2022-03-21,"Downtown Community of Schools","3.2791723369021661"
2022-03-21,"Eagle Rock/Highland Park Community of Schools","5.2408612481984544"
2022-03-21,"East Los Angeles Community of Schools","6.138233007324958"
2022-03-21,"Fairfax Community of Schools","43.80809915589272"
2022-03-21,"Fremont Community of Schools","4.406904149834741"
2022-03-21,"Gardena Community of Schools","10.0203747620161"
2022-03-21,"Glassell Park/Los Feliz Community of Schools","4.8756704046806432"
2022-03-21,"H.E.E.T. (C/D) Community of Schools","3.7913254473764026"
2022-03-21,"H.E.E.T. (W) Community of Schools","7.9431272091822551"
2022-03-21,"Hamilton Community of Schools","9.4334060491716283"
2022-03-21,"Harbor City/Lomita Community of Schools","10.103051121438673"
2022-03-21,"Historic Central Avenue Community of Schools","10.546500479386385"
2022-03-21,"Hollywood Community of Schools","6.5863136402555487"
2022-03-21,"Huntington Park/Vernon Community of Schools","10.876067214095384"
2022-03-21,"Kennedy/NAHS/VAAS Community of Schools","9.2074509526170409"
2022-03-21,"Kreatwn/PcoUnion Community of Schools","8.3471679913931425"
2022-03-21,"LA Mid-City Community of Schools","12.670256572695596"
2022-03-21,"Lincoln Heights/El Sereno Community of Schools","9.7262598208206814"
2022-03-21,"MacArthur Park Community of Schools","3.8989394884591388"
2022-03-21,"Manual Arts/Vermont Square Community of Schools","7.8154765975322631"
2022-03-21,"Monroe Community of Schools","12.800054613566351"
2022-03-21,"North Hollywood/Valley Village Community of Schools","11.298158400180769"
2022-03-21,"Panorama City Community of Schools","8.53898044573478"
2022-03-21,"Reseda Community of Schools","11.639880019698257"
2022-03-21,"Rivera Community of Schools","7.5931297362146726"
2022-03-21,"San Fernando Valley/Sylmar Community of Schools","4.3316295590401106"
2022-03-21,"San Pedro Community of Schools","10.307772919762579"
2022-03-21,"South Gate Community of Schools","8.5686131699584429"
2022-03-21,"South Mid-City Community of Schools","5.78251944372163"
2022-03-21,"Sun Valley Community of Schools","2.9927127444672226"
2022-03-21,"Sunland/Tujunga Community of Schools","2.4931438544003988"
2022-03-21,"Taft Community of Schools","12.111971615238286"
2022-03-21,"Van Nuys/Valley Glen Community of Schools","8.8063828663014956"
2022-03-21,"Venice Community of Schools","18.321543081072829"
2022-03-21,"West LA Community of Schools","29.784656930393258"
2022-03-21,"Westchester Community of Schools","15.04551267584443"
2022-03-21,"Wilmington Community of Schools","6.7736909842173008"
2022-03-21,"District Wide",9.5004151082277
2022-03-22,"Achievement Network Community of Schools","6.001560405705483"
2022-03-22,"Bell/Cudahy/Maywood Community of Schools","4.0419827272604794"
2022-03-22,"Boyle Heights Community of Schools","7.8368063446784166"
2022-03-22,"Canoga Park/Chatsworth Community of Schools","12.404981289153223"
2022-03-22,"Carson Community of Schools","8.1286861333646439"
2022-03-22,"Cleveland Community of Schools","9.0404469596976877"
2022-03-22,"Downtown Community of Schools","0.81922894172005312"
2022-03-22,"Eagle Rock/Highland Park Community of Schools","10.484927916120578"
2022-03-22,"East Los Angeles Community of Schools","4.0921553382166387"
2022-03-22,"Fairfax Community of Schools","42.730021044535363"
2022-03-22,"Fremont Community of Schools","2.9367281911222705"
2022-03-22,"Gardena Community of Schools","14.471618928877559"
2022-03-22,"Glassell Park/Los Feliz Community of Schools","7.8000078000077995"
2022-03-22,"H.E.E.T. (C/D) Community of Schools","3.7908224189237854"
2022-03-22,"H.E.E.T. (W) Community of Schools","3.9704597792424363"
2022-03-22,"Hamilton Community of Schools","8.2528678715853765"
2022-03-22,"Harbor City/Lomita Community of Schools","8.8300220750551883"
2022-03-22,"Historic Central Avenue Community of Schools","11.502185415228894"
2022-03-22,"Hollywood Community of Schools","6.5863136402555487"
2022-03-22,"Huntington Park/Vernon Community of Schools","12.424385963549957"
2022-03-22,"Kennedy/NAHS/VAAS Community of Schools","8.5004498154694019"
2022-03-22,"Kreatwn/PcoUnion Community of Schools","6.4905562406698252"
2022-03-22,"LA Mid-City Community of Schools","7.603502680234695"
2022-03-22,"Lincoln Heights/El Sereno Community of Schools","9.18452245885874"
2022-03-22,"MacArthur Park Community of Schools","3.8971667597656503"
2022-03-22,"Manual Arts/Vermont Square Community of Schools","6.83526999316473"
2022-03-22,"Monroe Community of Schools","13.653391587804109"
2022-03-22,"North Hollywood/Valley Village Community of Schools","9.6792146930479053"
2022-03-22,"Panorama City Community of Schools","2.8449097452383323"
2022-03-22,"Reseda Community of Schools","10.743157951279779"
2022-03-22,"Rivera Community of Schools","5.3132139631262953"
2022-03-22,"San Fernando Valley/Sylmar Community of Schools","6.184827381467783"
2022-03-22,"San Pedro Community of Schools","11.168768686209148"
2022-03-22,"South Gate Community of Schools","7.9555468520513068"
2022-03-22,"South Mid-City Community of Schools","5.7807645061059327"
2022-03-22,"Sun Valley Community of Schools","3.7393242293252764"
2022-03-22,"Sunland/Tujunga Community of Schools","4.9810719266786219"
2022-03-22,"Taft Community of Schools","12.110159711635728"
2022-03-22,"Van Nuys/Valley Glen Community of Schools","9.3903877643247426"
2022-03-22,"Venice Community of Schools","17.299981682372337"
2022-03-22,"West LA Community of Schools","18.855753485833372"
2022-03-22,"Westchester Community of Schools","17.540782318891424"
2022-03-22,"Wilmington Community of Schools",9.0315879789564
